path,line,literal,context,classification,action,evidence
src/modelcypher/core/domain/geometry/path_geometry.py,787,0.0,"total_entropy=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,788,0.0,"mean_entropy=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,789,0.0,"entropy_variance=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,790,0.0,"max_entropy=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,791,0,"max_entropy_index=0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,792,0.0,"mean_gradient=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,819,1,if n > 1:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,820,1,gradients = entropies[1:] - entropies[:-1],UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,820,1,gradients = entropies[1:] - entropies[:-1],UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,821,1,mean_gradient = self.backend.sum(gradients) / float(n - 1),DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,825,0.0,mean_gradient_val = 0.0,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,850,3,if len(path.nodes) < 3:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,853,0.0,"mean_curvature=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,854,0.0,"max_curvature=0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,855,0.0,"total_curvature=0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,857,0.0,"mean_torsion=0.0,",DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,867,1,proj = list(emb[: projection_dim - 1]),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,868,1,while len(proj) < projection_dim - 1:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,869,0.0,proj.append(0.0),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,873,0.0,proj = [0.0] * (projection_dim - 1),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,873,1,proj = [0.0] * (projection_dim - 1),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,891,1,"tangent_diff = log_coords[1:] - log_coords[:-1]  # [n-1, d]",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,891,1,"tangent_diff = log_coords[1:] - log_coords[:-1]  # [n-1, d]",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,891,1,"tangent_diff = log_coords[1:] - log_coords[:-1]  # [n-1, d]",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,893,1,"tangent_norms = self.backend.reshape(tangent_norms, (-1, 1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,893,1,"tangent_norms = self.backend.reshape(tangent_norms, (-1, 1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,898,0,n_tangents = int(tangents.shape[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,899,1,if n_tangents > 1:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,900,1,"cos_arr, _ = geodesic_pairwise_metrics(tangents[:-1], tangents[1:], self.backend)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,900,1,"cos_arr, _ = geodesic_pairwise_metrics(tangents[:-1], tangents[1:], self.backend)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,901,1.0,"cos_arr = self.backend.clip(cos_arr, -1.0, 1.0)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,901,1.0,"cos_arr = self.backend.clip(cos_arr, -1.0, 1.0)",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,913,0.0,mean_curv = 0.0,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,914,0.0,max_curv = 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,915,0.0,total_curv = 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,918,3,if n_tangents >= 3:,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,919,2,expected = (tangents[:-2] + tangents[2:]) / 2.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,919,2,expected = (tangents[:-2] + tangents[2:]) / 2.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,919,2.0,expected = (tangents[:-2] + tangents[2:]) / 2.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,920,1,deviation = tangents[1:-1] - expected,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,920,1,deviation = tangents[1:-1] - expected,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,928,0.0,mean_tors = 0.0,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/path_geometry.py,978,1,a: 1D array of shape [d],STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,979,1,b: 1D array of shape [d],STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,982,2,"2D array of shape [d, d]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,985,1,"a_col = self.backend.reshape(a, (-1, 1))  # [d, 1]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,985,1,"a_col = self.backend.reshape(a, (-1, 1))  # [d, 1]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,985,1,"a_col = self.backend.reshape(a, (-1, 1))  # [d, 1]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,986,1,"b_row = self.backend.reshape(b, (1, -1))  # [1, d]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,986,1,"b_row = self.backend.reshape(b, (1, -1))  # [1, d]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,986,1,"b_row = self.backend.reshape(b, (1, -1))  # [1, d]",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/path_geometry.py,998,0,return float(val[0]),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,999,0.0,return 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/path_geometry.py,1008,2,"""""""Convert 2D backend array to nested Python list.""""""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,1,2025,# Copyright (C) 2025 EthyrosAI LLC / Jason Kempf,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,7,3,"# the Free Software Foundation, either version 3 of the License, or",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,142,3,"return f""{len(self.vectors)} persona vectors extracted (avg_corr={self.avg_correlation:.3f}, min_corr={self.min_correlation:.3f})""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,142,3,"return f""{len(self.vectors)} persona vectors extracted (avg_corr={self.avg_correlation:.3f}, min_corr={self.min_correlation:.3f})""",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,158,1,"Position on persona direction [-1, 1].",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,158,1,"Position on persona direction [-1, 1].",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,239,2,if len(backend.shape(pos_arr)) != 2 or len(backend.shape(neg_arr)) != 2:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,239,2,if len(backend.shape(pos_arr)) != 2 or len(backend.shape(neg_arr)) != 2:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,241,1,hidden_size = int(backend.shape(pos_arr)[1]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,242,0,if hidden_size <= 0 or int(backend.shape(neg_arr)[1]) != hidden_size:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,242,1,if hidden_size <= 0 or int(backend.shape(neg_arr)[1]) != hidden_size:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,296,0,if backend.shape(activation_arr)[0] != backend.shape(direction_arr)[0]:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,296,0,if backend.shape(activation_arr)[0] != backend.shape(direction_arr)[0]:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,307,1.0,"clamped = max(-1.0, min(1.0, normalized_position))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,307,1.0,"clamped = max(-1.0, min(1.0, normalized_position))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,351,0.0,overall_magnitude = 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,355,1,"delta_vec = backend.reshape(delta_arr, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,355,1,"delta_vec = backend.reshape(delta_arr, (1, -1))",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,358,0,overall_magnitude = float(backend.to_scalar(norm_arr[0])),UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,437,1.0,"PersonaMetricKey.has_significant_drift: 1.0 if metrics.has_significant_drift else 0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,437,0.0,"PersonaMetricKey.has_significant_drift: 1.0 if metrics.has_significant_drift else 0.0,",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,454,0,if int(backend.shape(points)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,454,0,if int(backend.shape(points)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,455,0,"return backend.zeros((0,))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,478,0,if int(backend.shape(pos_arr)[0]) == 0 or int(backend.shape(neg_arr)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,478,0,if int(backend.shape(pos_arr)[0]) == 0 or int(backend.shape(neg_arr)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,478,0,if int(backend.shape(pos_arr)[0]) == 0 or int(backend.shape(neg_arr)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,478,0,if int(backend.shape(pos_arr)[0]) == 0 or int(backend.shape(neg_arr)[0]) == 0:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,479,0.0,return 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,487,0,"all_proj = backend.concatenate([pos_proj, neg_proj], axis=0)",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,495,0,if std_dev <= 0:,DATA_DERIVED,KEEP,line uses measured statistics from data
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,496,0.0,return 0.0,UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,498,0,pos_count = int(backend.shape(pos_proj)[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,499,0,neg_count = int(backend.shape(neg_proj)[0]),STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,507,0.0,"return max(0.0, min(1.0, r))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,507,1.0,"return max(0.0, min(1.0, r))",UNJUSTIFIED,DERIVE_OR_FAIL_FAST,no local theorem/precision/data derivation marker found
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,514,0,if backend.shape(act_arr)[0] != backend.shape(dir_arr)[0]:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,514,0,if backend.shape(act_arr)[0] != backend.shape(dir_arr)[0]:,STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
src/modelcypher/core/domain/geometry/persona_vector_monitor.py,517,1,"act_arr, backend.reshape(dir_arr, (1, -1)), backend",STRUCTURAL_NONCAUSAL,KEEP,indexing/control-flow literal tied to array structure
